Escherichia coli K-12 MG1655
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
6703	yqaE	ECMDS42_2170	471334292	-1	2307405	2307563	1
6704	ygaV	ECMDS42_2171	471334293	1	2307746	2308045	1
6704	ygaP	ECMDS42_2172	471334294	1	2308055	2308579	2
6705	stpA	ECMDS42_2173	471334295	-1	2308626	2309030	1
6706	ygaW	ECMDS42_2174	471334296	1	2309699	2310148	1
6707	ygaC	ECMDS42_2175	471334297	-1	2310185	2310529	1
6708	ygaM	ECMDS42_2176	471334298	1	2310669	2311010	1
6709	nrdH	ECMDS42_2177	471334299	1	2311258	2311503	1
6709	nrdI	ECMDS42_2178	471334300	1	2311500	2311910	2
6709	nrdE	ECMDS42_2179	471334301	1	2311883	2314027	3
6709	nrdF	ECMDS42_2180	471334302	1	2314037	2314996	4
6710	proV	ECMDS42_2181	471334303	1	2315350	2316552	1
6710	proW	ECMDS42_2182	471334304	1	2316545	2317609	2
6710	proX	ECMDS42_2183	471334305	1	2317667	2318659	3
6711	ygaX	ECMDS42_2184	471334306	1	2318851	2319117	1
6712	ygaY	ECMDS42_2185		1	2319147	2320028	1
6713	ygaZ	ECMDS42_2186	471334307	1	2320152	2320889	1
6713	ygaH	ECMDS42_2187	471334308	1	2320879	2321214	2
6714	mprA	ECMDS42_2188	471334309	1	2321305	2321835	1
6715	emrA	ECMDS42_2189	471334310	1	2321962	2323134	1
6715	emrB	ECMDS42_2190	471334311	1	2323151	2324689	2
6716	luxS	ECMDS42_2191	471334312	-1	2324753	2325268	1
6717	sraD	ECMDS42_2192		1	2325336	2325410	1
6718	gshA	ECMDS42_2193	471334313	-1	2325418	2326974	1
6719	yqaB	ECMDS42_2195	471334315	-1	2327472	2328038	1
6719	yqaA	ECMDS42_2194	471334314	-1	2327047	2327475	2
6720	argQ	ECMDS42_2196		-1	2328319	2328395	1
6721	argY	ECMDS42_2198		-1	2328733	2328809	1
6721	argZ	ECMDS42_2197		-1	2328594	2328670	2
6722	serV	ECMDS42_2200		-1	2329088	2329180	1
6722	argV	ECMDS42_2199		-1	2329008	2329084	2
6723	csrA	ECMDS42_2201	471334316	-1	2329496	2329681	1
6724	alaS	ECMDS42_2202	471334317	-1	2329916	2332546	1
6725	recX	ECMDS42_2203	471334318	-1	2332674	2333174	1
6726	recA	ECMDS42_2204	471334319	-1	2333243	2334304	1
6727	ygaD	ECMDS42_2205	471334320	-1	2334384	2334881	1
6728	mltB	ECMDS42_2206	471334321	-1	2335026	2336111	1
6729	srlA	ECMDS42_2207	471334322	1	2336367	2336930	1
6729	srlE	ECMDS42_2208	471334323	1	2336927	2337886	2
6729	srlB	ECMDS42_2209	471334324	1	2337897	2338268	3
6729	srlD	ECMDS42_2210	471334325	1	2338272	2339051	4
6730	gutM	ECMDS42_2211	471334326	1	2339156	2339515	1
6731	srlR	ECMDS42_2212	471334327	1	2339582	2340355	1
6731	gutQ	ECMDS42_2213	471334328	1	2340348	2341313	2
6732	norR	ECMDS42_2214	471334329	-1	2341310	2342824	1
6733	norV	ECMDS42_2215	471334330	1	2343011	2344450	1
6733	norW	ECMDS42_2216	471334331	1	2344447	2345580	2
6734	hypF	ECMDS42_2217	471334332	-1	2345708	2347960	1
6735	hydN	ECMDS42_2218	471334333	-1	2348113	2348640	1
6736	ascG	ECMDS42_2219	471334334	-1	2348789	2349802	1
6737	ascF	ECMDS42_2220	471334335	1	2350059	2351516	1
6737	ascB	ECMDS42_2221	471334336	1	2351525	2352949	2
6738	hycB	ECMDS42_2229	471334344	-1	2359773	2360384	1
6738	hycC	ECMDS42_2228	471334343	-1	2357950	2359776	2
6738	hycD	ECMDS42_2227	471334342	-1	2357024	2357947	3
6738	hycE	ECMDS42_2226	471334341	-1	2355297	2357006	4
6738	hycF	ECMDS42_2225	471334340	-1	2354745	2355287	5
6738	hycG	ECMDS42_2224	471334339	-1	2353978	2354745	6
6738	hycH	ECMDS42_2223	471334338	-1	2353571	2353981	7
6738	hycI	ECMDS42_2222	471334337	-1	2353108	2353578	8
6739	hycA	ECMDS42_2230	471334345	-1	2360509	2360970	1
6740	hypA	ECMDS42_2231	471334346	1	2361182	2361532	1
6740	hypB	ECMDS42_2232	471334347	1	2361536	2362408	2
6740	hypC	ECMDS42_2233	471334348	1	2362399	2362671	3
6740	hypD	ECMDS42_2234	471334349	1	2362671	2363792	4
6740	hypE	ECMDS42_2235	471334350	1	2363831	2364799	5
6741	fhlA	ECMDS42_2236	471334351	1	2364873	2366951	1
6742	ygbA	ECMDS42_2237	471334352	-1	2366988	2367341	1
6743	mutS	ECMDS42_2238	471334353	1	2367628	2370189	1
6744	pphB	ECMDS42_2239	471334354	1	2370295	2370951	1
6745	ygbI	ECMDS42_2240	471334355	-1	2371002	2371799	1
6746	ygbJ	ECMDS42_2241	471334356	1	2371965	2372873	1
6746	ygbK	ECMDS42_2242	471334357	1	2372870	2374036	2
6747	ygbL	ECMDS42_2243	471334358	1	2374128	2374766	1
6747	ygbM	ECMDS42_2244	471334359	1	2374771	2375547	2
6748	ygbN	ECMDS42_2245	471334360	1	2375636	2377000	1
6749	nlpD	ECMDS42_2247	471334362	-1	2378149	2379288	1
6749	rpoS	ECMDS42_2246	471334361	-1	2377094	2378086	2
6750	ftsB	ECMDS42_2253	471334368	-1	2383044	2383355	1
6750	ispD	ECMDS42_2252	471334367	-1	2382315	2383025	2
6750	ispF	ECMDS42_2251	471334366	-1	2381836	2382315	3
6750	truD	ECMDS42_2250	471334365	-1	2380790	2381839	4
6750	surE	ECMDS42_2249	471334364	-1	2380048	2380809	5
6750	pcm	ECMDS42_2248	471334363	-1	2379428	2380054	6
6751	cysD	ECMDS42_2257	471334372	-1	2385956	2386864	1
6751	cysN	ECMDS42_2256	471334371	-1	2384527	2385954	2
6751	cysC	ECMDS42_2255	471334370	-1	2383922	2384527	3
6751	ygbE	ECMDS42_2254	471334369	-1	2383549	2383872	4
6752	iap	ECMDS42_2258	471334373	1	2387116	2388153	1
6753	ygcH	ECMDS42_2261	471334376	-1	2390323	2390922	1
6753	ygbT	ECMDS42_2260	471334375	-1	2389390	2390307	2
6753	ygbF	ECMDS42_2259	471334374	-1	2389104	2389388	3
6754	ygcI	ECMDS42_2262	471334377	-1	2390909	2391583	1
6755	ygcL	ECMDS42_2265	471334380	-1	2393165	2394673	1
6755	ygcK	ECMDS42_2264	471334379	-1	2392690	2393172	2
6755	ygcJ	ECMDS42_2263	471334378	-1	2391586	2392677	3
6756	ygcB	ECMDS42_2266	471334381	-1	2395088	2397754	1
6757	cysH	ECMDS42_2267	471334382	-1	2398113	2398847	1
6758	cysJ	ECMDS42_2269	471334384	-1	2400634	2402433	1
6758	cysI	ECMDS42_2268	471334383	-1	2398922	2400634	2
6759	ygcM	ECMDS42_2270	471334385	1	2402749	2403114	1
6760	ygcN	ECMDS42_2271	471334386	1	2403192	2404463	1
6760	ygcO	ECMDS42_2272	471334387	1	2404454	2404714	2
6760	ygcP	ECMDS42_2273	471334388	1	2404731	2405306	3
6761	ygcS	ECMDS42_2276	471334391	-1	2407068	2408405	1
6761	ygcR	ECMDS42_2275	471334390	-1	2406311	2407090	2
6761	ygcQ	ECMDS42_2274	471334389	-1	2405454	2406314	3
6762	ygcU	ECMDS42_2277	471334392	-1	2408499	2409953	1
6763	ygcW	ECMDS42_2278	471334393	-1	2410023	2410808	1
6764	yqcE	ECMDS42_2279	471334394	1	2411127	2412404	1
6764	ygcE	ECMDS42_2280	471334395	1	2412431	2413909	2
6765	ygcF	ECMDS42_2281	471334396	-1	2415282	2415953	1
6766	ygcG	ECMDS42_2282	471334397	1	2416246	2417118	1
6767	eno	ECMDS42_2283	471334398	-1	2417178	2418476	1
6768	pyrG	ECMDS42_2284	471334399	-1	2418564	2420201	1
6769	mazG	ECMDS42_2285	471334400	-1	2420429	2421220	1
6770	chpR	ECMDS42_2287	471334402	-1	2421626	2421874	1
6770	chpA	ECMDS42_2286	471334401	-1	2421291	2421626	2
6771	rumA	ECMDS42_2289	471334404	-1	2424234	2425535	1
6771	relA	ECMDS42_2288	471334403	-1	2421952	2424186	2
6772	barA	ECMDS42_2290	471334405	1	2425592	2428348	1
6773	gudP	ECMDS42_2293	471334408	-1	2431283	2432635	1
6773	gudX	ECMDS42_2292	471334407	-1	2429941	2431281	2
6773	gudD	ECMDS42_2291	471334406	-1	2428580	2429920	3
6774	yqcC	ECMDS42_2296	471334411	-1	2434319	2434648	1
6774	yqcB	ECMDS42_2295	471334410	-1	2433537	2434319	2
6774	yqcA	ECMDS42_2294	471334409	-1	2433070	2433519	3
6775	csrB	ECMDS42_2297		-1	2434691	2435050	1
6776	syd	ECMDS42_2298	471334412	-1	2435270	2435815	1
6777	yqcD	ECMDS42_2299	471334413	1	2435883	2436731	1
6778	ygdH	ECMDS42_2300	471334414	1	2436843	2438207	1
6779	sdaC	ECMDS42_2301	471334415	1	2438764	2440053	1
6779	sdaB	ECMDS42_2302	471334416	1	2440111	2441478	2
6779	ygdG	ECMDS42_2303	471334417	1	2441500	2442345	3
6780	fucA	ECMDS42_2305	471334419	-1	2443576	2444223	1
6780	fucO	ECMDS42_2304	471334418	-1	2442400	2443551	2
6781	fucP	ECMDS42_2306	471334420	1	2444770	2446086	1
6781	fucI	ECMDS42_2307	471334421	1	2446119	2447894	2
6782	fucK	ECMDS42_2308	471334422	1	2447973	2449421	1
6782	fucU	ECMDS42_2309	471334423	1	2449423	2449845	2
6782	fucR	ECMDS42_2310	471334424	1	2449903	2450634	3
6783	gcvA	ECMDS42_2313	471334427	-1	2452185	2453102	1
6783	ygdD	ECMDS42_2312	471334426	-1	2451771	2452166	2
6783	ygdE	ECMDS42_2311	471334425	-1	2450678	2451778	3
6784	gcvB	ECMDS42_2314		1	2453231	2453435	1
6785	ygdI	ECMDS42_2315	471334428	-1	2453453	2453680	1
6786	csdA	ECMDS42_2316	471334429	1	2453872	2455077	1
6786	ygdK	ECMDS42_2317	471334430	1	2455077	2455520	2
6787	ygdL	ECMDS42_2318	471334431	-1	2455571	2456377	1
6788	mltA	ECMDS42_2319	471334432	-1	2456616	2457713	1
6789	metZ	ECMDS42_2320		1	2457922	2457998	1
6789	metW	ECMDS42_2321		1	2458032	2458108	2
6789	metV	ECMDS42_2322		1	2458142	2458218	3
6790	amiC	ECMDS42_2323	471334433	-1	2458292	2459545	1
6791	argA	ECMDS42_2324	471334434	1	2459777	2461108	1
6792	ptr	ECMDS42_2327	471334437	-1	2466531	2469419	1
6792	recB	ECMDS42_2326	471334436	-1	2462996	2466538	2
6792	recD	ECMDS42_2325	471334435	-1	2461170	2462996	3
6793	ppdA	ECMDS42_2332	471334442	-1	2474242	2474712	1
6793	ppdB	ECMDS42_2331	471334441	-1	2473688	2474251	2
6793	ygdB	ECMDS42_2330	471334440	-1	2473284	2473691	3
6793	ppdC	ECMDS42_2329	471334439	-1	2472976	2473299	4
6793	recC	ECMDS42_2328	471334438	-1	2469595	2472963	5
6794	lgt	ECMDS42_2334	471334444	-1	2475697	2476572	1
6794	thyA	ECMDS42_2333	471334443	-1	2474896	2475690	2
6795	nudH	ECMDS42_2336	471334446	-1	2478982	2479512	1
6795	ptsP	ECMDS42_2335	471334445	-1	2476723	2478969	2
6796	mutH	ECMDS42_2337	471334447	1	2480197	2480886	1
6797	ygdQ	ECMDS42_2338	471334448	1	2480955	2481668	1
6798	ygdR	ECMDS42_2339	471334449	1	2481806	2482024	1
6799	tas	ECMDS42_2340	471334450	1	2482132	2483172	1
6800	aas	ECMDS42_2342	471334452	-1	2484390	2486549	1
6800	ygeD	ECMDS42_2341	471334451	-1	2483204	2484397	2
6801	rygA	ECMDS42_2343		-1	2486637	2486724	1
6802	rygB	ECMDS42_2344		-1	2486845	2486920	1
6803	galR	ECMDS42_2345	471334453	1	2487134	2488165	1
6804	lysA	ECMDS42_2346	471334454	-1	2488172	2489434	1
6805	lysR	ECMDS42_2347	471334455	1	2489556	2490491	1
6806	ygeA	ECMDS42_2348	471334456	-1	2490478	2491170	1
6807	araE	ECMDS42_2349	471334457	-1	2491299	2492717	1
6808	kduI	ECMDS42_2351	471334459	-1	2493823	2494659	1
6808	kduD	ECMDS42_2350	471334458	-1	2493032	2493793	2
6809	yqeF	ECMDS42_2352	471334460	-1	2494946	2496127	1
6810	yqeG	ECMDS42_2353	471334461	1	2496382	2497611	1
6811	yqeH	ECMDS42_2354	471334462	1	2498071	2498703	1
6812	yqeI	ECMDS42_2355	471334463	1	2499037	2499846	1
6812	yqeJ	ECMDS42_2356	471334464	1	2499839	2500321	2
6813	yqeK	ECMDS42_2357	471334465	-1	2500470	2500895	1
6814	ygeF	ECMDS42_2358	471334466	1	2501089	2501535	1
6815	ygeG	ECMDS42_2359	471334467	1	2501803	2502294	1
6816	ygeH	ECMDS42_2360	471334468	1	2502629	2504005	1
6817	ygeI	ECMDS42_2361	471334469	1	2504173	2504391	1
6818	pbl	ECMDS42_2362		1	2504576	2504950	1
6819	ygeK	ECMDS42_2363	471334470	-1	2504995	2505438	1
6820	glyU	ECMDS42_2364		-1	2505642	2505715	1
6821	ygeR	ECMDS42_2365	471334471	-1	2505794	2506549	1
6822	xdhA	ECMDS42_2366	471334472	1	2507003	2509261	1
6822	xdhB	ECMDS42_2367	471334473	1	2509272	2510150	2
6822	xdhC	ECMDS42_2368	471334474	1	2510147	2510626	3
6823	ygeV	ECMDS42_2369	471334475	-1	2510666	2512444	1
6824	ygeW	ECMDS42_2370	471334476	1	2512920	2514110	1
6824	ygeX	ECMDS42_2371	471334477	1	2514168	2515364	2
6824	ygeY	ECMDS42_2372	471334478	1	2515422	2516633	3
6824	hyuA	ECMDS42_2373	471334479	1	2516686	2518071	4
6824	yqeA	ECMDS42_2374	471334480	1	2518119	2519051	5
6825	yqeC	ECMDS42_2376	471334482	-1	2520945	2521715	1
6825	yqeB	ECMDS42_2375	471334481	-1	2519272	2520897	2
6826	ygfJ	ECMDS42_2377	471334483	1	2521818	2522396	1
6827	ygfK	ECMDS42_2378	471334484	1	2522718	2525816	1
6827	ssnA	ECMDS42_2379	471334485	1	2525819	2527147	2
6827	ygfM	ECMDS42_2380	471334486	1	2527198	2527977	3
6827	xdhD	ECMDS42_2381	471334487	1	2527974	2530844	4
6828	ygfO	ECMDS42_2382	471334488	1	2531009	2532409	1
6828	guaD	ECMDS42_2383	471334489	1	2532424	2533743	2
6828	ygfQ	ECMDS42_2384	471334490	1	2533779	2535146	3
6829	ygfT	ECMDS42_2386	471334492	-1	2535670	2537589	1
6829	ygfS	ECMDS42_2385	471334491	-1	2535182	2535670	2
6830	ygfU	ECMDS42_2387	471334493	1	2538025	2539473	1
6831	idi	ECMDS42_2388	471334494	1	2539723	2540271	1
6832	lysS	ECMDS42_2389	471334495	-1	2540315	2541832	1
6833	prfB	ECMDS42_2390		-1	2541842	2542940	1
6834	xerD	ECMDS42_2393	471334498	-1	2545505	2546401	1
6834	dsbC	ECMDS42_2392	471334497	-1	2544770	2545480	2
6834	recJ	ECMDS42_2391	471334496	-1	2543031	2544764	3
6835	fldB	ECMDS42_2394	471334499	1	2546513	2547034	1
6836	ygfY	ECMDS42_2396	471334501	-1	2547462	2547728	1
6836	ygfX	ECMDS42_2395	471334500	-1	2547074	2547481	2
6837	ygfZ	ECMDS42_2397	471334502	1	2547971	2548951	1
6838	yqfA	ECMDS42_2398	471334503	-1	2549147	2549806	1
6839	yqfB	ECMDS42_2399	471334504	-1	2549970	2550281	1
6840	bglA	ECMDS42_2400	471334505	1	2550320	2551759	1
6841	ygfF	ECMDS42_2401	471334506	-1	2551816	2552559	1
6842	gcvP	ECMDS42_2402	471334507	-1	2552826	2555699	1
6843	gcvT	ECMDS42_2404	471334509	-1	2556231	2557325	1
6843	gcvH	ECMDS42_2403	471334508	-1	2555818	2556207	2
6844	ygfB	ECMDS42_2408	471334513	-1	2561524	2562102	1
6844	pepP	ECMDS42_2407	471334512	-1	2560173	2561498	2
6844	ubiH	ECMDS42_2406	471334511	-1	2558998	2560176	3
6844	visC	ECMDS42_2405	471334510	-1	2557773	2558975	4
6845	zapA	ECMDS42_2409	471334514	1	2562270	2562599	1
6846	ssrS	ECMDS42_2410		1	2562641	2562823	1
6847	ygfA	ECMDS42_2411	471334515	1	2562899	2563447	1
6848	rygC	ECMDS42_2412		1	2563473	2563623	1
6849	serA	ECMDS42_2413	471334516	-1	2563836	2565068	1
6850	yqfE	ECMDS42_2415	471334518	-1	2566039	2566269	1
6850	rpiA	ECMDS42_2414	471334517	-1	2565324	2565983	2
6851	argP	ECMDS42_2416	471334519	1	2566411	2567304	1
6852	yliK	ECMDS42_2417	471334520	1	2567508	2569652	1
6852	argK	ECMDS42_2418	471334521	1	2569645	2570640	2
6852	ygfG	ECMDS42_2419	471334522	1	2570651	2571436	3
6852	ygfH	ECMDS42_2420	471334523	1	2571460	2572938	4
6853	ygfI	ECMDS42_2421	471334524	-1	2572935	2573831	1
6854	yggE	ECMDS42_2422	471334525	-1	2573998	2574738	1
6855	argO	ECMDS42_2423	471334526	-1	2574831	2575466	1
6856	mscS	ECMDS42_2424	471334527	-1	2575605	2576465	1
6857	fbaA	ECMDS42_2425	471334528	-1	2576823	2577902	1
6858	epd	ECMDS42_2427	471334530	-1	2579330	2580349	1
6858	pgk	ECMDS42_2426	471334529	-1	2578117	2579280	2
6859	cmtB	ECMDS42_2433	471334536	-1	2585545	2585988	1
6859	cmtA	ECMDS42_2432	471334535	-1	2584129	2585517	2
6859	yggP	ECMDS42_2431	471334534	-1	2582837	2584114	3
6859	yggF	ECMDS42_2430	471334533	-1	2581875	2582840	4
6859	yggD	ECMDS42_2429	471334532	-1	2581344	2581853	5
6859	yggC	ECMDS42_2428	471334531	-1	2580634	2581347	6
6860	tktA	ECMDS42_2434	471334537	-1	2586302	2588293	1
6861	yggG	ECMDS42_2435	471334538	1	2588571	2589329	1
6862	speB	ECMDS42_2436	471334539	-1	2589535	2590455	1
6863	yqgB	ECMDS42_2438	471334541	-1	2592578	2592724	1
6863	speA	ECMDS42_2437	471334540	-1	2590593	2592569	2
6864	yqgC	ECMDS42_2439	471334542	1	2592845	2593060	1
6865	yqgD	ECMDS42_2440	471334543	-1	2593057	2593308	1
6866	metK	ECMDS42_2441	471334544	1	2593364	2594518	1
6867	galP	ECMDS42_2442	471334545	1	2594942	2596336	1
6868	sprT	ECMDS42_2443	471334546	1	2596413	2596910	1
6869	yggJ	ECMDS42_2444	471334547	1	2597083	2597814	1
6869	gshB	ECMDS42_2445	471334548	1	2597827	2598777	2
6870	yqgE	ECMDS42_2446	471334549	1	2598886	2599449	1
6870	yqgF	ECMDS42_2447	471334550	1	2599449	2599865	2
6871	yggR	ECMDS42_2448	471334551	-1	2600049	2601029	1
6872	yggS	ECMDS42_2449	471334552	1	2601047	2601751	1
6872	yggT	ECMDS42_2450	471334553	1	2601769	2602335	2
6872	yggU	ECMDS42_2451	471334554	1	2602332	2602622	3
6872	yggV	ECMDS42_2452	471334555	1	2602630	2603223	4
6872	yggW	ECMDS42_2453	471334556	1	2603216	2604352	5
6873	yggM	ECMDS42_2454	471334557	-1	2604507	2605514	1
6874	ansB	ECMDS42_2455	471334558	-1	2605631	2606677	1
6875	yggN	ECMDS42_2456	471334559	-1	2606853	2607572	1
6876	yggH	ECMDS42_2458	471334561	-1	2608082	2608801	1
6876	yggL	ECMDS42_2457	471334560	-1	2607756	2608082	2
6877	mutY	ECMDS42_2459	471334562	1	2608962	2610014	1
6877	yggX	ECMDS42_2460	471334563	1	2610042	2610317	2
6878	mltC	ECMDS42_2461	471334564	1	2610382	2611461	1
6879	nupG	ECMDS42_2462	471334565	1	2611663	2612919	1
6880	speC	ECMDS42_2463	471334566	-1	2612969	2615104	1
6881	yqgA	ECMDS42_2464	471334567	1	2615502	2616209	1
6882	pheV	ECMDS42_2465		1	2616315	2616390	1
6883	gss	ECMDS42_2466	471334568	-1	2616912	2618771	1
6884	yghU	ECMDS42_2467	471334569	1	2618976	2619842	1
6885	hybO	ECMDS42_2475	471334577	-1	2625392	2626510	1
6885	hybA	ECMDS42_2474	471334576	-1	2624403	2625389	2
6885	hybB	ECMDS42_2473	471334575	-1	2623235	2624413	3
6885	hybC	ECMDS42_2472	471334574	-1	2621535	2623238	4
6885	hybD	ECMDS42_2471	471334573	-1	2621041	2621535	5
6885	hybE	ECMDS42_2470	471334572	-1	2620560	2621048	6
6885	hybF	ECMDS42_2469	471334571	-1	2620226	2620567	7
6885	hybG	ECMDS42_2468	471334570	-1	2619965	2620213	8
6886	yghW	ECMDS42_2476	471334578	-1	2626699	2626986	1
6887	yghX	ECMDS42_2477		-1	2627105	2627515	1
6888	yghY	ECMDS42_2478		-1	2627515	2627868	1
6889	yghZ	ECMDS42_2479	471334579	1	2628146	2629186	1
6890	yqhA	ECMDS42_2480	471334580	-1	2629226	2629720	1
6891	yghA	ECMDS42_2481	471334581	1	2629911	2630795	1
6892	exbB	ECMDS42_2483	471334583	-1	2631499	2632233	1
6892	exbD	ECMDS42_2482	471334582	-1	2631067	2631492	2
6893	metC	ECMDS42_2484	471334584	1	2632485	2633672	1
6894	yghB	ECMDS42_2485	471334585	1	2633812	2634471	1
6895	yqhC	ECMDS42_2486	471334586	-1	2634511	2635467	1
6896	yqhD	ECMDS42_2487	471334587	1	2635604	2636767	1
6897	dkgA	ECMDS42_2488	471334588	1	2636872	2637699	1
6898	yqhG	ECMDS42_2489	471334589	1	2637899	2638825	1
6898	yqhH	ECMDS42_2490	471334590	1	2638876	2639133	2
6899	ygiQ	ECMDS42_2491	471334591	-1	2639176	2641395	1
6900	sufI	ECMDS42_2492	471334592	-1	2641506	2642918	1
6901	plsC	ECMDS42_2493	471334593	-1	2642993	2643730	1
6902	parC	ECMDS42_2494	471334594	-1	2643964	2646222	1
6903	ygiS	ECMDS42_2495	471334595	-1	2646360	2647967	1
6904	ygiU	ECMDS42_2497	471334597	-1	2648497	2648793	1
6904	ygiT	ECMDS42_2496	471334596	-1	2648100	2648495	2
6905	ygiW	ECMDS42_2499	471334599	-1	2649533	2649925	1
6905	ygiV	ECMDS42_2498	471334598	-1	2648998	2649480	2
6906	qseB	ECMDS42_2500	471334600	1	2650077	2650736	1
6906	qseC	ECMDS42_2501	471334601	1	2650733	2652082	2
6907	ygiZ	ECMDS42_2502	471334602	-1	2652128	2652460	1
6908	mdaB	ECMDS42_2503	471334603	1	2652779	2653360	1
6908	ygiN	ECMDS42_2504	471334604	1	2653391	2653705	2
6909	nudF	ECMDS42_2509	471334609	-1	2657530	2658159	1
6909	yqiB	ECMDS42_2508	471334608	-1	2657107	2657529	2
6909	cpdA	ECMDS42_2507	471334607	-1	2656255	2657082	3
6909	yqiA	ECMDS42_2506	471334606	-1	2655674	2656255	4
6909	parE	ECMDS42_2505	471334605	-1	2653753	2655645	5
6910	tolC	ECMDS42_2510	471334610	1	2658364	2659845	1
6910	ygiA	ECMDS42_2511	471334611	1	2659845	2660105	2
6910	ygiB	ECMDS42_2512	471334612	1	2660089	2660664	3
6910	ygiC	ECMDS42_2513	471334613	1	2660670	2661830	4
6911	zupT	ECMDS42_2514	471334614	-1	2661868	2662683	1
6912	ygiE	ECMDS42_2515	471334615	1	2662799	2663572	1
6913	ribB	ECMDS42_2516	471334616	-1	2664062	2664715	1
6914	glgS	ECMDS42_2517	471334617	-1	2665072	2665272	1
6915	yqiJ	ECMDS42_2518	471334618	1	2665541	2666170	1
6915	yqiK	ECMDS42_2519	471334619	1	2666197	2667858	2
6916	rygD	ECMDS42_2520		-1	2668084	2668233	1
6917	ygiF	ECMDS42_2523	471334622	-1	2672997	2674298	1
6917	glnE	ECMDS42_2522	471334621	-1	2670134	2672974	2
6917	rfaE	ECMDS42_2521	471334620	-1	2668653	2670086	3
6918	htrG	ECMDS42_2524	471334623	1	2674540	2675160	1
6919	cca	ECMDS42_2525	471334624	1	2675224	2676462	1
6920	bacA	ECMDS42_2526	471334625	-1	2676643	2677464	1
6921	folB	ECMDS42_2527	471334626	-1	2677554	2677922	1
6922	ygiH	ECMDS42_2528	471334627	1	2678027	2678644	1
6923	ygiP	ECMDS42_2529	471334628	-1	2678657	2679589	1
6924	ttdA	ECMDS42_2530	471334629	1	2679796	2680707	1
6924	ttdB	ECMDS42_2531	471334630	1	2680704	2681309	2
6924	ygjE	ECMDS42_2532	471334631	1	2681357	2682820	3
6925	ygjD	ECMDS42_2533	471334632	-1	2682863	2683876	1
6926	rpsU	ECMDS42_2534	471334633	1	2684114	2684329	1
6927	dnaG	ECMDS42_2535	471334634	1	2684440	2686185	1
6928	rpoD	ECMDS42_2536	471334635	1	2686380	2688221	1
6929	ygjF	ECMDS42_2537	471334636	-1	2688300	2688806	1
6930	yqjH	ECMDS42_2539	471334637	-1	2689060	2689824	1
6931	yqjI	ECMDS42_2540	471334638	1	2690112	2690735	1
6932	aer	ECMDS42_2541	471334639	-1	2690889	2692409	1
6933	ygjG	ECMDS42_2542	471334640	1	2692800	2694206	1
6934	ygjH	ECMDS42_2543	471334641	-1	2694248	2694580	1
6935	ebgR	ECMDS42_2544	471334642	1	2694799	2695782	1
6936	ebgA	ECMDS42_2545	471334643	1	2695966	2699058	1
6936	ebgC	ECMDS42_2546	471334644	1	2699055	2699504	2
6936	ygjI	ECMDS42_2547	471334645	1	2699567	2701000	3
6937	ygjJ	ECMDS42_2548	471334646	1	2701134	2702204	1
6937	ygjK	ECMDS42_2549	471334647	1	2702221	2704572	2
6938	fadH	ECMDS42_2550	471334648	1	2704998	2707016	1
6939	ygjN	ECMDS42_2552	471334650	-1	2707474	2707788	1
6939	ygjM	ECMDS42_2551	471334649	-1	2707061	2707477	2
6940	ygjO	ECMDS42_2553	471334651	-1	2708072	2709208	1
6941	ygjP	ECMDS42_2554	471334652	1	2709293	2709796	1
6942	ygjQ	ECMDS42_2555	471334653	1	2709873	2710565	1
6942	ygjR	ECMDS42_2556	471334654	1	2710626	2711630	2
6943	sraF	ECMDS42_2557		1	2711707	2711894	1
6944	alx	ECMDS42_2558	471334655	1	2711913	2712878	1
6945	sstT	ECMDS42_2559	471334656	1	2713277	2714521	1
6946	ygjV	ECMDS42_2560	471334657	-1	2714526	2715077	1
6947	uxaC	ECMDS42_2562	471334659	-1	2716662	2718074	1
6947	uxaA	ECMDS42_2561	471334658	-1	2715160	2716647	2
6948	exuT	ECMDS42_2563	471334660	1	2718437	2719855	1
6949	exuR	ECMDS42_2564	471334661	1	2719985	2720761	1
6950	yqjA	ECMDS42_2565	471334662	1	2721106	2721768	1
6950	yqjB	ECMDS42_2566	471334663	1	2721772	2722155	2
6951	yqjC	ECMDS42_2567	471334664	1	2722302	2722670	1
6951	yqjD	ECMDS42_2568	471334665	1	2722708	2723013	2
6951	yqjE	ECMDS42_2569	471334666	1	2723016	2723420	3
6951	yqjK	ECMDS42_2570	471334667	1	2723410	2723709	4
6952	yqjF	ECMDS42_2571	471334668	1	2723895	2724287	1
6953	yqjG	ECMDS42_2572	471334669	1	2724357	2725343	1
6954	yhaH	ECMDS42_2573	471334670	1	2725637	2726002	1
6955	yhaI	ECMDS42_2574	471334671	1	2726244	2726600	1
6956	yhaJ	ECMDS42_2575	471334672	-1	2726651	2727547	1
6957	yhaK	ECMDS42_2576	471334673	1	2727652	2728353	1
6957	yhaL	ECMDS42_2577	471334674	1	2728376	2728540	2
6958	yhaO	ECMDS42_2579	471334676	-1	2730012	2731280	1
6958	yhaM	ECMDS42_2578	471334675	-1	2728674	2729984	2
6959	tdcG	ECMDS42_2580	471334677	-1	2731618	2732982	1
6960	tdcB	ECMDS42_2585	471334682	-1	2738372	2739361	1
6960	tdcC	ECMDS42_2584	471334681	-1	2737019	2738350	2
6960	tdcD	ECMDS42_2583	471334680	-1	2735785	2736993	3
